Index,mag,re_arc,nser,ba,ellip,re_pix,PA
5557.0,21.607897,0.43827268,3.0944076,0.42859638,0.5714036,7.304545,60.19201
5558.0,20.953812,0.71037656,0.31076524,0.30633745,0.6936626,11.839609,144.47362
5559.0,21.774647,0.27302885,4.62712,0.46352914,0.53647083,4.550481,34.61182
5560.0,22.97196,0.9619809,5.725426,0.71857756,0.28142244,16.033014,113.50975
5561.0,22.590654,0.22236916,4.6002264,0.63799375,0.36200625,3.706153,1.4611177
5562.0,20.622423,0.3324967,5.484132,0.5041877,0.49581227,5.5416117,167.36266
5563.0,20.285328,0.17052273,4.2422523,0.28643727,0.7135627,2.8420458,16.619537
5564.0,22.254175,0.29053342,4.9509497,0.47165757,0.5283424,4.842224,77.47242
5565.0,20.629478,0.3069492,5.852875,0.25628284,0.74371713,5.11582,67.425835
5566.0,20.909529,0.25209785,4.6883745,0.6076143,0.39238572,4.2016306,71.496315
5567.0,20.023037,0.14691347,1.0359398,0.70002425,0.29997578,2.4485579,54.38195
5568.0,22.84955,0.57674646,0.6658578,0.42880258,0.57119745,9.612442,49.675938
5569.0,20.278511,1.2434287,3.09534,0.3668453,0.6331547,20.723812,99.42768
5570.0,21.345276,0.13114452,4.4412785,0.4680687,0.53193134,2.1857421,79.721405
5571.0,20.591867,0.319771,4.533107,0.21141048,0.78858954,5.329517,155.53664
5572.0,20.35926,0.18480268,3.8390462,0.35991174,0.64008826,3.0800447,112.26937
5573.0,22.737925,0.27905068,0.38434148,0.61235696,0.387643,4.6508446,1.9326953
5574.0,20.248812,0.3743615,5.1104937,0.73586863,0.26413137,6.239358,6.4927397
5575.0,21.099607,0.15308224,0.57419527,0.22102092,0.77897906,2.5513706,47.494072
5576.0,20.559546,0.34228525,5.164097,0.6815609,0.31843916,5.7047544,80.26136
5577.0,20.148706,0.52058256,3.6945136,0.4793716,0.5206284,8.676376,63.76745
5578.0,21.001087,0.112767406,5.4804254,0.6678448,0.3321552,1.8794568,146.05618
5579.0,20.400515,0.21292311,0.40557748,0.66763055,0.33236948,3.5487185,13.692558
5580.0,22.532568,0.36407357,2.3618855,0.784418,0.21558203,6.067893,169.64621
5581.0,20.536383,0.68555605,0.90461683,0.78877115,0.21122885,11.425934,33.51983
5582.0,22.22975,0.20133983,3.057241,0.3166062,0.68339384,3.3556638,64.311134
5583.0,21.442005,0.21168497,5.2988944,0.34735602,0.652644,3.528083,65.414
5584.0,21.795126,0.36428788,2.114188,0.2734538,0.7265462,6.071465,139.31601
5585.0,22.14622,0.6729782,1.2893584,0.24284679,0.7571532,11.216304,79.48224
5586.0,21.127705,0.7366829,3.0279036,0.6108379,0.3891621,12.2780485,44.069798
5587.0,22.051767,0.45557547,1.7772762,0.4734714,0.5265286,7.5929246,178.91411
5588.0,22.40604,0.26099634,3.6104097,0.44369024,0.55630976,4.349939,153.2102
5589.0,22.512325,0.17763591,0.7035799,0.67056435,0.32943565,2.9605985,102.139046
5590.0,22.591253,0.10205101,5.1113963,0.2446918,0.7553082,1.7008502,20.505426
5591.0,20.256031,0.42282784,2.6463232,0.26121014,0.73878986,7.0471306,173.35864
5592.0,20.626354,1.6003324,5.006867,0.7476421,0.25235793,26.672207,158.12221
5593.0,21.900585,0.6303683,2.2374005,0.608257,0.39174297,10.506138,113.003006
5594.0,22.84632,0.7266098,1.4512122,0.28904372,0.7109563,12.110165,107.40007
5595.0,22.029974,0.21564984,2.7537737,0.728291,0.27170902,3.594164,106.50498
5596.0,20.994831,0.14921334,2.9339461,0.5091528,0.4908472,2.4868891,160.74019
5597.0,20.952671,0.117786154,3.068345,0.24964382,0.7503562,1.9631026,49.527885
5598.0,22.58711,0.9502949,1.316366,0.71887714,0.28112283,15.838248,114.87457
5599.0,20.178406,0.9026833,4.436882,0.39753595,0.6024641,15.044723,148.21658
5600.0,21.12155,0.64554757,6.052808,0.42536882,0.5746312,10.759126,139.6383
5601.0,21.043964,0.5356179,5.137912,0.5558577,0.44414228,8.926965,172.3752
5602.0,21.158064,0.16033185,3.0888417,0.45768905,0.54231095,2.6721973,172.61769
5603.0,21.452019,0.3083798,3.3727036,0.79125595,0.20874406,5.1396637,112.13835
5604.0,21.777416,0.22584264,2.2465904,0.7228766,0.27712336,3.764044,136.57367
5605.0,20.653133,0.86301154,3.4644108,0.44203308,0.55796695,14.383526,12.917345
5606.0,21.171516,1.1940341,1.4437547,0.31816256,0.68183744,19.900568,152.30174
5607.0,21.065256,0.22969636,0.8347879,0.59040856,0.4095914,3.8282726,153.22256
5608.0,22.040586,0.87089515,0.5193984,0.37447768,0.6255223,14.514919,78.632034
5609.0,22.319916,0.38101837,2.298656,0.37988153,0.62011844,6.350306,51.226673
5610.0,20.495718,0.14801909,3.2359948,0.21600804,0.783992,2.4669847,80.17077
5611.0,21.466463,0.38220042,2.250722,0.6067843,0.3932157,6.3700066,42.95744
5612.0,22.919256,0.5040385,0.6867897,0.6652471,0.33475292,8.400642,40.15237
5613.0,22.47135,0.53045946,4.8932834,0.6405199,0.3594801,8.840991,81.2123
5614.0,22.007206,0.92741925,5.4201765,0.7849836,0.21501644,15.456987,1.5467196
5615.0,20.045176,0.45054296,1.3826306,0.32781294,0.6721871,7.5090494,146.51292
5616.0,21.998247,0.3862143,4.6475024,0.2878596,0.7121404,6.4369044,145.18057
5617.0,20.233606,0.45325312,5.4973454,0.51565516,0.48434484,7.554219,100.2281
5618.0,21.962675,1.4217058,1.2228686,0.73332375,0.26667625,23.695097,77.48036
5619.0,20.626604,0.18426414,4.071647,0.27710772,0.7228923,3.071069,172.96962
5620.0,20.467762,0.2939498,2.993895,0.6530863,0.3469137,4.8991637,134.65448
5621.0,21.893017,0.5373061,5.564354,0.31349376,0.6865063,8.955101,47.624847
5622.0,22.368004,0.8565656,1.8489395,0.7196006,0.28039935,14.2760935,70.93426
5623.0,22.106163,0.37381342,2.6139386,0.66564023,0.33435977,6.2302237,68.38983
5624.0,21.647,0.14279921,5.1205597,0.38585168,0.6141483,2.3799868,167.58144
5625.0,20.18331,0.124312125,4.1762624,0.73671234,0.26328763,2.071869,41.29878
5626.0,21.346685,0.14991133,6.093154,0.52990913,0.47009087,2.498522,34.383865
5627.0,20.889711,0.11291876,5.6528945,0.49693292,0.5030671,1.8819792,46.369553
5628.0,22.996449,1.1226563,4.9439025,0.334269,0.665731,18.71094,165.3277
5629.0,22.785938,0.1311995,2.1988099,0.65623105,0.34376892,2.1866584,112.99499
5630.0,20.82163,1.6158451,4.192685,0.673542,0.32645798,26.930752,115.38446
5631.0,20.198383,1.2083638,5.126877,0.48849893,0.5115011,20.139397,33.76708
5632.0,21.943125,0.49448475,6.068232,0.22440456,0.7755954,8.241412,136.34311
5633.0,22.501148,1.1197939,0.55129445,0.30560723,0.6943928,18.66323,112.32108
5634.0,22.183914,0.24896595,4.1099644,0.40766138,0.5923386,4.1494327,9.397513
5635.0,21.569834,0.71932703,0.83473366,0.78583854,0.21416147,11.988784,78.076355
5636.0,22.247297,0.2493677,1.1275979,0.7442047,0.2557953,4.1561284,50.715813
5637.0,20.983961,0.29178673,5.8605447,0.3677067,0.6322933,4.863112,171.84993
5638.0,21.61837,0.9015856,4.1589913,0.39074528,0.6092547,15.026426,101.45644
5639.0,20.067474,0.381154,4.217115,0.369478,0.630522,6.3525667,125.90403
5640.0,22.275799,0.49379963,0.4145194,0.32149872,0.67850125,8.229994,118.168236
5641.0,20.740164,0.16892917,1.0620849,0.77330005,0.22669993,2.8154862,103.92316
5642.0,22.596985,0.8987748,3.1627736,0.62965435,0.37034562,14.979581,91.476364
5643.0,20.032394,0.110664584,4.1799207,0.5362449,0.46375507,1.8444098,16.985928
5644.0,21.63348,0.18827255,0.57095164,0.41691896,0.583081,3.1378758,117.35916
5645.0,20.392736,0.29315275,1.7261448,0.4767046,0.5232954,4.885879,167.26904
5646.0,21.100899,0.33371872,1.441997,0.42696637,0.57303363,5.561979,119.90756
5647.0,21.273308,1.5362264,4.61492,0.7597305,0.2402695,25.603773,109.5719
5648.0,21.52768,1.6245456,1.3296921,0.4587029,0.5412971,27.075758,61.77922
5649.0,22.943329,0.15062143,5.3266163,0.47243965,0.52756035,2.5103571,162.77956
5650.0,22.74498,0.20940173,3.365051,0.5704117,0.42958832,3.4900286,103.228294
5651.0,21.340984,1.7187333,0.81484777,0.3214129,0.6785871,28.645555,179.04848
5652.0,21.4852,0.6603777,4.254244,0.7705009,0.2294991,11.006294,82.746735
5653.0,22.15444,0.3707839,2.9816039,0.3374749,0.66252506,6.1797314,53.295395
5654.0,20.728071,0.45699027,0.78911924,0.7777044,0.2222956,7.6165047,42.738186
5655.0,21.260788,0.25219673,3.8102674,0.37396953,0.62603045,4.2032785,126.582985
5656.0,20.339989,1.1443602,4.030745,0.4106747,0.5893253,19.07267,162.21724
5657.0,20.764378,0.16944423,5.284815,0.5996645,0.40033546,2.8240707,19.532248
5658.0,22.695402,0.39354202,2.2813118,0.39927554,0.60072446,6.559034,109.65521
5659.0,20.500998,0.14570014,4.888331,0.3733899,0.6266101,2.428336,18.298687
5660.0,20.388155,1.2118555,5.9485016,0.3841377,0.6158623,20.197592,109.47735
5661.0,21.419298,0.1773742,2.007734,0.6550292,0.34497085,2.9562366,168.48883
5662.0,22.01813,0.21711607,2.7589319,0.3181034,0.68189657,3.6186013,84.28408
5663.0,22.088326,0.31823432,1.2860157,0.7615152,0.2384848,5.303905,112.485176
5664.0,22.214523,1.823918,1.335038,0.32183957,0.6781604,30.398634,3.6734295
5665.0,21.376228,0.666705,6.0003986,0.755044,0.24495605,11.111751,177.97481
5666.0,20.645,0.17854439,4.515334,0.55813986,0.44186014,2.9757397,42.34775
5667.0,21.174868,0.20449659,1.2386756,0.772071,0.227929,3.4082766,26.182293
5668.0,22.845726,0.60509384,1.3603164,0.33798894,0.6620111,10.084897,53.934277
5669.0,22.236067,0.41310754,4.1028166,0.6993933,0.3006067,6.885126,61.48962
5670.0,22.416813,1.1340142,5.2643204,0.6759286,0.32407144,18.900236,25.80468
5671.0,20.119194,0.807139,3.223696,0.63742435,0.36257562,13.452316,116.12317
5672.0,22.29067,0.8601081,1.8478056,0.6756337,0.32436624,14.3351345,148.22221
5673.0,22.27208,0.20574269,0.50051975,0.396882,0.603118,3.4290447,170.80952
5674.0,21.161293,0.118838385,1.9355979,0.53867793,0.4613221,1.9806397,100.417404
5675.0,22.564838,0.10468626,6.1920023,0.5734778,0.4265222,1.744771,168.885
5676.0,22.227633,0.29998982,5.5895905,0.68280476,0.31719527,4.9998302,167.65228
5677.0,21.414059,0.4967129,5.8882356,0.27692014,0.72307986,8.278548,27.480024
5678.0,21.440935,0.12825814,5.679147,0.22839424,0.77160573,2.1376357,119.436646
5679.0,20.630785,0.9692442,2.7047913,0.34360713,0.6563929,16.15407,114.501076
5680.0,20.554672,1.6170628,4.091005,0.5915814,0.4084186,26.951046,6.1728916
5681.0,20.785198,1.3720509,3.7116227,0.6786309,0.32136914,22.867514,67.70802
5682.0,21.291716,0.34073955,1.448652,0.28622085,0.71377915,5.6789927,83.608246
5683.0,20.13329,1.3918576,2.625379,0.47095683,0.52904314,23.197626,32.78703
5684.0,22.615957,0.8578658,1.7103343,0.47996512,0.5200349,14.297763,45.282925
5685.0,20.004187,0.2790415,5.140352,0.20339124,0.79660875,4.6506915,86.773865
5686.0,20.911465,0.17104194,4.0535545,0.2972357,0.70276433,2.850699,82.81242
5687.0,20.429699,0.45085037,5.9363623,0.75107604,0.24892397,7.5141726,26.136885
5688.0,22.600687,0.31846118,4.8006806,0.7908612,0.20913883,5.3076863,137.07848
5689.0,20.539743,0.39898062,5.330332,0.7401712,0.25982878,6.6496773,76.48335
5690.0,22.751457,0.8392326,4.2180367,0.79869246,0.20130752,13.987211,52.614384
5691.0,22.161646,0.14937273,2.4287188,0.25325882,0.7467412,2.4895456,109.74539
5692.0,21.980844,0.7174679,2.470077,0.7316738,0.26832622,11.957798,44.602493
5693.0,22.934862,0.1497702,2.0338638,0.64049995,0.35950008,2.49617,149.65092
5694.0,22.191406,0.15114094,2.6715019,0.21064994,0.7893501,2.5190158,54.795696
5695.0,20.284569,0.82706916,5.45444,0.6726753,0.32732472,13.784486,31.417696
5696.0,22.652107,0.608491,2.4571135,0.36271152,0.6372885,10.141517,169.07463
5697.0,22.556152,1.5700351,4.1908703,0.5604129,0.43958712,26.167252,75.86573
5698.0,22.81738,0.28997436,5.58212,0.44381827,0.5561817,4.8329062,53.832245
5699.0,21.218586,0.49592608,3.8399127,0.33974525,0.6602547,8.265435,173.82512
5700.0,20.28468,0.29310647,3.609465,0.2925782,0.7074218,4.885108,102.822556
5701.0,21.237421,0.71105206,5.61249,0.4855416,0.5144584,11.850867,70.24631
5702.0,22.79179,0.17651437,2.7825634,0.670106,0.329894,2.9419062,50.838024
5703.0,21.417562,1.3863288,2.5853057,0.68830544,0.31169456,23.10548,95.69679
5704.0,20.865376,0.21022323,5.083959,0.73544014,0.26455986,3.5037203,109.72182
5705.0,20.626743,0.74967,3.070418,0.60631037,0.39368963,12.4945,48.61643
5706.0,21.848036,0.3922088,4.6150985,0.43980122,0.5601988,6.5368133,1.3701314
5707.0,20.693865,1.6410006,1.4464965,0.42809993,0.57190007,27.35001,42.13255
5708.0,22.667416,0.20084408,4.7964835,0.48309502,0.51690495,3.3474014,44.69211
5709.0,21.58628,1.336315,1.0853605,0.38409808,0.61590195,22.271917,165.78809
5710.0,20.688704,0.6860302,4.289594,0.59946907,0.40053093,11.433837,156.00008
5711.0,22.87179,1.1958957,3.6760156,0.24167769,0.7583223,19.931593,178.40283
5712.0,21.704432,1.5847856,0.52640426,0.5975566,0.40244344,26.413094,174.04848
5713.0,21.707073,0.2171656,0.47185716,0.7950525,0.20494746,3.619427,91.82161
5714.0,22.33895,1.0535544,4.423131,0.32599643,0.67400354,17.55924,54.83001
5715.0,20.307444,0.34837127,1.9114215,0.46717104,0.5328289,5.806188,19.579082
5716.0,22.022682,0.35700166,4.2601504,0.28508905,0.714911,5.9500275,138.976
5717.0,21.829794,0.16510098,5.472185,0.30081907,0.69918096,2.751683,0.841903
5718.0,22.927763,1.7558067,0.46650434,0.6522984,0.3477016,29.263445,105.59224
5719.0,20.040848,0.40481934,5.5827947,0.27227262,0.72772735,6.746989,87.15431
5720.0,20.853508,0.24143985,2.058085,0.78044873,0.21955125,4.0239973,122.8289
5721.0,20.076809,0.36524284,3.0009706,0.6635027,0.33649728,6.087381,3.329616
5722.0,22.428974,0.1992657,2.26237,0.47807533,0.5219247,3.321095,22.317942
5723.0,22.790916,1.1572355,5.4855647,0.60886914,0.39113086,19.287258,43.40771
5724.0,21.665577,0.65097463,4.825568,0.31944573,0.6805543,10.849577,82.37512
5725.0,22.132504,0.6519678,5.977543,0.7646381,0.23536187,10.866131,178.6458
5726.0,20.312235,1.687148,1.4724015,0.7131782,0.28682178,28.119133,69.32614
5727.0,20.410715,0.21120185,0.7967291,0.70690775,0.29309225,3.520031,169.66653
5728.0,20.744001,1.2751428,5.795225,0.4784103,0.5215897,21.25238,140.92834
5729.0,21.285028,0.8822123,4.716552,0.77046496,0.22953507,14.703538,11.047722
5730.0,22.140863,0.1694868,4.704323,0.3819887,0.6180113,2.82478,39.12064
5731.0,21.424791,0.2252077,1.0333709,0.3433507,0.6566493,3.7534618,99.03353
5732.0,22.933376,0.21570504,3.7399287,0.4332516,0.56674844,3.595084,141.30724
5733.0,22.90791,0.4127237,2.3180447,0.7107583,0.2892417,6.878728,115.06574
5734.0,21.306084,0.15549043,3.7745082,0.2825106,0.7174894,2.591507,107.42575
5735.0,22.09106,1.19199,2.1638787,0.7671153,0.23288469,19.8665,149.25339
5736.0,21.979094,0.7050463,1.6480038,0.29081523,0.70918477,11.7507715,97.35083
5737.0,20.76527,1.4823408,4.522036,0.45900288,0.5409971,24.705679,114.97435
5738.0,21.585922,0.28183064,3.1269197,0.42184553,0.5781545,4.6971774,144.8067
5739.0,21.069551,0.26875913,5.825599,0.24903837,0.75096166,4.479319,130.1709
5740.0,21.996538,0.4774555,5.213741,0.48631957,0.51368046,7.957592,126.29366
5741.0,20.923618,0.31974873,1.180342,0.24158335,0.75841665,5.3291454,6.0957236
5742.0,22.404465,0.56385344,2.8209255,0.38454285,0.6154571,9.397557,20.088667
5743.0,22.280964,1.7346331,0.95864314,0.47890955,0.52109045,28.910553,94.57225
5744.0,21.882713,0.48642728,2.7823875,0.64701265,0.35298738,8.107121,14.542552
5745.0,22.310093,0.19471775,3.3684628,0.42298365,0.57701635,3.2452958,55.083607
5746.0,21.908375,0.13231431,1.4124516,0.26018676,0.73981327,2.2052386,156.90398
5747.0,21.109118,0.38753217,2.8554258,0.24362722,0.75637275,6.45887,130.65448
5748.0,20.978104,0.31330344,5.951182,0.27618936,0.7238106,5.221724,114.49717
5749.0,21.506187,0.44063318,1.3079345,0.73479444,0.26520556,7.3438864,89.23993
5750.0,21.375368,0.23499034,4.3374934,0.3521599,0.6478401,3.9165056,113.605385
5751.0,22.86934,0.6288089,5.511833,0.5617223,0.43827772,10.480148,65.15234
5752.0,20.254507,1.378628,3.204569,0.54628825,0.45371172,22.977135,41.261326
5753.0,21.597664,0.20616007,1.2214619,0.35239387,0.64760613,3.436001,29.642271
5754.0,22.370068,0.41627163,5.4111633,0.5503051,0.4496949,6.9378605,34.540405
5755.0,20.701353,0.78394556,3.347874,0.6327316,0.36726835,13.065759,123.274025
5756.0,22.828373,0.20965138,1.5944797,0.7721925,0.22780752,3.4941895,13.817312
5757.0,20.229567,0.16451804,5.331348,0.39422485,0.6057751,2.7419674,137.41684
5758.0,22.145418,1.494394,1.8693113,0.7891143,0.21088569,24.906565,57.392452
5759.0,20.985683,1.7459859,0.7044628,0.54049253,0.45950744,29.099764,173.20306
5760.0,22.900324,0.59067005,5.0405755,0.28064823,0.71935177,9.844501,43.45976
5761.0,20.441748,0.49019453,4.6392055,0.68579036,0.31420967,8.1699095,6.1215167
5762.0,22.923264,0.5238157,5.675079,0.260284,0.739716,8.730262,58.706577
5763.0,21.897009,0.28868,4.091301,0.70400226,0.29599777,4.8113327,15.687035
5764.0,21.71223,0.12913044,4.3833947,0.40049976,0.59950024,2.152174,137.50235
5765.0,22.1986,0.13924664,2.8906496,0.67603225,0.32396778,2.3207774,166.22289
5766.0,20.000938,0.26958036,5.4972596,0.25909558,0.74090445,4.4930058,89.16146
5767.0,22.391378,0.13879281,1.9513277,0.33637246,0.6636275,2.3132136,155.09073
5768.0,21.005692,0.89707386,4.608675,0.23406336,0.7659366,14.951231,172.00536
5769.0,21.771254,0.99216336,0.89953136,0.62915295,0.37084705,16.536057,176.52617
5770.0,21.000284,0.86658514,2.7182722,0.5989374,0.4010626,14.443086,176.84662
5771.0,22.045351,0.2444299,0.6562417,0.5198356,0.48016438,4.0738316,169.71172
5772.0,21.47342,1.8422744,2.4884408,0.40965453,0.59034544,30.704575,59.426086
5773.0,21.675827,1.4226043,2.7266529,0.5508921,0.4491079,23.710072,32.056778
5774.0,21.147884,1.237236,1.1067117,0.6126461,0.3873539,20.6206,125.44712
5775.0,22.17915,0.21842603,3.8046064,0.6724007,0.3275993,3.6404338,124.67158
5776.0,20.879757,0.8093974,1.5829573,0.36151826,0.63848174,13.489957,118.142426
5777.0,20.451845,0.8459611,1.4449003,0.45455205,0.54544795,14.099352,107.32261
5778.0,22.354597,0.83164406,2.1886122,0.73681253,0.26318747,13.860735,147.05078
5779.0,21.732513,0.34632945,4.7024407,0.60368586,0.39631417,5.7721577,160.92543
5780.0,22.647598,0.1783148,0.99935156,0.31793275,0.6820673,2.9719136,72.71845
5781.0,22.23221,0.47602332,4.0674357,0.30116403,0.69883597,7.933722,88.01776
5782.0,21.173538,0.59251684,5.4447036,0.77843094,0.22156908,9.87528,41.89452
5783.0,20.422638,0.2712304,1.0564332,0.46316567,0.5368343,4.5205064,61.588688
5784.0,20.66769,0.17958578,4.154229,0.7870321,0.21296786,2.9930964,1.3750399
5785.0,22.530733,0.1257151,5.2721357,0.5729363,0.42706367,2.0952516,75.44073
5786.0,22.089624,0.24284515,1.9402634,0.48401284,0.51598716,4.047419,124.65448
5787.0,22.317953,0.12874258,1.0940257,0.6235723,0.3764277,2.1457098,39.831432
5788.0,21.926079,1.5979732,1.6826104,0.38820016,0.61179984,26.632887,164.84888
5789.0,22.075417,0.49769112,0.83039325,0.49326107,0.50673896,8.294852,125.7303
5790.0,21.68297,1.1289347,4.667845,0.7435872,0.2564128,18.815578,113.82927
5791.0,21.643084,0.9979561,2.5812035,0.49607646,0.50392354,16.6326,47.952522
5792.0,21.945492,1.4562271,0.3261939,0.6203002,0.37969986,24.27045,125.42306
5793.0,22.429752,0.34699652,2.5972977,0.42452148,0.57547855,5.783275,172.96754
5794.0,22.306137,0.9451855,3.5788128,0.57225186,0.42774817,15.753092,69.8915
5795.0,22.273108,0.13277985,0.41667494,0.5099663,0.49003366,2.2129974,42.62918
5796.0,22.895992,1.3648349,6.020699,0.6259893,0.37401068,22.74725,87.32283
5797.0,22.354548,0.6509171,2.6958942,0.355963,0.644037,10.848619,140.45322
5798.0,22.10344,0.7704122,5.732335,0.5197842,0.4802158,12.840203,16.225477
5799.0,21.890963,1.7409471,3.262541,0.63020563,0.36979437,29.015785,52.00931
5800.0,20.253212,0.98585033,1.6695263,0.69995975,0.30004022,16.430838,97.72461
5801.0,21.182873,1.2676722,0.58542854,0.32134014,0.67865986,21.12787,160.50206
5802.0,20.834753,0.18930557,5.9182243,0.27060077,0.7293992,3.155093,136.3954
5803.0,21.355053,1.1247904,1.5471274,0.29573366,0.7042663,18.746506,56.295727
5804.0,21.590187,0.702029,2.1831248,0.5815806,0.41841942,11.700483,168.98367
5805.0,20.180838,0.30938157,2.3314388,0.45080876,0.54919124,5.1563597,148.10925
5806.0,20.005564,0.13918857,3.1758428,0.38457617,0.6154238,2.3198094,168.21387
5807.0,21.597204,1.3703682,5.00437,0.41388983,0.5861102,22.839472,132.22514
5808.0,21.534246,1.1424681,1.004036,0.46632743,0.5336726,19.041136,7.772753
5809.0,20.189367,0.20022318,3.9538076,0.46135798,0.53864205,3.337053,31.006609
5810.0,21.199844,0.5822574,5.7142453,0.5540115,0.44598848,9.704289,63.167828
5811.0,22.122414,1.8053961,2.5798879,0.3973527,0.6026473,30.089935,28.122166
5812.0,21.987272,0.9858516,5.3434296,0.60532516,0.39467487,16.43086,157.81424
5813.0,21.575544,1.382742,4.5255976,0.37746295,0.6225371,23.0457,177.30368
5814.0,21.762997,0.6757138,3.6737256,0.4374709,0.5625291,11.261896,131.81462
5815.0,20.088007,0.54269695,1.7503886,0.5495933,0.45040664,9.044949,97.681465
5816.0,20.087431,0.42112246,5.797134,0.612589,0.387411,7.0187073,115.9564
5817.0,21.948095,1.2780391,5.0992804,0.6501639,0.34983614,21.300652,58.774395
5818.0,21.985273,1.0788878,5.9888372,0.6057841,0.39421588,17.981464,35.56675
5819.0,20.003372,0.13915528,3.5900247,0.7614314,0.23856862,2.3192546,163.55742
5820.0,22.101454,0.89764315,3.4006004,0.71741664,0.28258333,14.960719,148.15196
